"","date","COMID","name"
"15510",2008-06-06,17573747,"rainbow trout"
"15511",2008-06-07,17573747,"rainbow trout"
"15512",2008-06-08,17573747,"rainbow trout"
"15513",2008-06-09,17573747,"rainbow trout"
"15514",2008-06-10,17573747,"rainbow trout"
"15515",2008-06-11,17573747,"rainbow trout"
"15516",2008-06-12,17573747,"rainbow trout"
"15517",2008-06-13,17573747,"rainbow trout"
"15518",2008-06-14,17573747,"rainbow trout"
"15519",2008-06-15,17573747,"rainbow trout"
"15520",2008-06-16,17573747,"rainbow trout"
"15521",2008-06-17,17573747,"rainbow trout"
"15522",2008-06-18,17573747,"rainbow trout"
"15523",2008-06-19,17573747,"rainbow trout"
"15524",2008-06-20,17573747,"rainbow trout"
"15525",2009-01-05,17573747,"rainbow trout"
"15526",2009-01-06,17573747,"rainbow trout"
"15527",2009-01-07,17573747,"rainbow trout"
"15528",2009-01-08,17573747,"rainbow trout"
"15529",2009-01-09,17573747,"rainbow trout"
"15530",2009-01-10,17573747,"rainbow trout"
"15531",2009-01-11,17573747,"rainbow trout"
"15532",2009-01-12,17573747,"rainbow trout"
"15533",2009-01-13,17573747,"rainbow trout"
"15534",2009-01-14,17573747,"rainbow trout"
"15535",2009-01-15,17573747,"rainbow trout"
"15536",2009-01-16,17573747,"rainbow trout"
"15537",2009-01-17,17573747,"rainbow trout"
"15538",2009-01-18,17573747,"rainbow trout"
"15539",2009-01-19,17573747,"rainbow trout"
"15540",2009-01-20,17573747,"rainbow trout"
"15541",2009-01-21,17573747,"rainbow trout"
"15542",2009-01-22,17573747,"rainbow trout"
"15543",2009-01-23,17573747,"rainbow trout"
"15544",2009-01-24,17573747,"rainbow trout"
"15545",2009-01-25,17573747,"rainbow trout"
"15546",2009-01-26,17573747,"rainbow trout"
"15547",2009-01-27,17573747,"rainbow trout"
"15548",2009-01-28,17573747,"rainbow trout"
"15549",2009-01-29,17573747,"rainbow trout"
"15550",2009-01-30,17573747,"rainbow trout"
"15551",2009-01-31,17573747,"rainbow trout"
"15552",2009-02-01,17573747,"rainbow trout"
"15553",2009-02-02,17573747,"rainbow trout"
"15554",2009-02-03,17573747,"rainbow trout"
"15555",2009-02-04,17573747,"rainbow trout"
"15556",2009-02-05,17573747,"rainbow trout"
"15557",2009-02-06,17573747,"rainbow trout"
"15558",2009-02-07,17573747,"rainbow trout"
"15559",2009-02-08,17573747,"rainbow trout"
"15560",2009-02-09,17573747,"rainbow trout"
"15561",2009-02-10,17573747,"rainbow trout"
"15562",2009-02-11,17573747,"rainbow trout"
"15563",2009-02-12,17573747,"rainbow trout"
"15564",2009-02-13,17573747,"rainbow trout"
"15565",2009-02-14,17573747,"rainbow trout"
"15566",2009-02-15,17573747,"rainbow trout"
"15567",2009-02-16,17573747,"rainbow trout"
"15568",2009-02-17,17573747,"rainbow trout"
"15569",2009-02-18,17573747,"rainbow trout"
"15570",2009-02-19,17573747,"rainbow trout"
"15571",2009-02-20,17573747,"rainbow trout"
"15572",2009-02-21,17573747,"rainbow trout"
"15573",2009-02-22,17573747,"rainbow trout"
"15574",2009-02-23,17573747,"rainbow trout"
"15575",2009-02-24,17573747,"rainbow trout"
"15576",2009-02-25,17573747,"rainbow trout"
"15577",2009-02-26,17573747,"rainbow trout"
"15578",2009-02-27,17573747,"rainbow trout"
"15579",2009-02-28,17573747,"rainbow trout"
"15580",2009-03-01,17573747,"rainbow trout"
"15581",2009-03-02,17573747,"rainbow trout"
"15582",2009-03-03,17573747,"rainbow trout"
"15583",2009-03-05,17573747,"rainbow trout"
"15584",2009-03-06,17573747,"rainbow trout"
"15585",2009-03-07,17573747,"rainbow trout"
"15586",2009-03-08,17573747,"rainbow trout"
"15587",2009-03-09,17573747,"rainbow trout"
"15588",2009-03-10,17573747,"rainbow trout"
"15589",2009-03-11,17573747,"rainbow trout"
"15590",2009-03-12,17573747,"rainbow trout"
"15591",2009-03-13,17573747,"rainbow trout"
"15592",2009-03-14,17573747,"rainbow trout"
"15593",2009-03-15,17573747,"rainbow trout"
"15594",2009-03-16,17573747,"rainbow trout"
"15595",2009-03-17,17573747,"rainbow trout"
"15596",2009-03-18,17573747,"rainbow trout"
"15599",2009-03-19,17573747,"rainbow trout"
"15601",2009-03-20,17573747,"rainbow trout"
"15602",2009-03-21,17573747,"rainbow trout"
"15603",2009-03-22,17573747,"rainbow trout"
"15604",2009-03-23,17573747,"rainbow trout"
"15608",2009-03-24,17573747,"rainbow trout"
"15609",2009-03-25,17573747,"rainbow trout"
"15611",2009-03-26,17573747,"rainbow trout"
"15615",2009-03-27,17573747,"rainbow trout"
"15617",2009-03-28,17573747,"rainbow trout"
"15618",2009-03-29,17573747,"rainbow trout"
"15619",2009-03-30,17573747,"rainbow trout"
"15626",2009-03-31,17573747,"rainbow trout"
"15650",2009-04-01,17573747,"rainbow trout"
"15653",2009-04-02,17573747,"rainbow trout"
"15656",2009-04-03,17573747,"rainbow trout"
"15657",2009-04-04,17573747,"rainbow trout"
"15659",2009-04-05,17573747,"rainbow trout"
"15666",2009-04-06,17573747,"rainbow trout"
"15673",2009-04-07,17573747,"rainbow trout"
"15675",2009-04-08,17573747,"rainbow trout"
"15677",2009-04-09,17573747,"rainbow trout"
"15683",2009-04-10,17573747,"rainbow trout"
"15690",2009-04-11,17573747,"rainbow trout"
"15691",2009-04-12,17573747,"rainbow trout"
"15700",2009-04-13,17573747,"rainbow trout"
"15709",2009-04-14,17573747,"rainbow trout"
"15712",2009-04-15,17573747,"rainbow trout"
"15713",2009-04-16,17573747,"rainbow trout"
"15730",2009-04-17,17573747,"rainbow trout"
"15731",2009-04-18,17573747,"rainbow trout"
"15732",2009-04-19,17573747,"rainbow trout"
"15733",2009-04-20,17573747,"rainbow trout"
"15734",2009-04-21,17573747,"rainbow trout"
"15735",2009-04-22,17573747,"rainbow trout"
"15736",2009-04-23,17573747,"rainbow trout"
"15737",2009-04-24,17573747,"rainbow trout"
"15738",2009-04-25,17573747,"rainbow trout"
"15739",2009-04-26,17573747,"rainbow trout"
"15740",2009-04-27,17573747,"rainbow trout"
"15741",2009-04-28,17573747,"rainbow trout"
"15744",2009-04-29,17573747,"rainbow trout"
"15746",2009-04-30,17573747,"rainbow trout"
"15747",2009-05-01,17573747,"rainbow trout"
"15748",2009-05-02,17573747,"rainbow trout"
"15749",2009-05-03,17573747,"rainbow trout"
"15750",2009-05-04,17573747,"rainbow trout"
"15751",2009-05-05,17573747,"rainbow trout"
"15752",2009-05-06,17573747,"rainbow trout"
"15753",2009-05-07,17573747,"rainbow trout"
"15754",2009-05-08,17573747,"rainbow trout"
"15755",2009-05-09,17573747,"rainbow trout"
"15756",2009-05-10,17573747,"rainbow trout"
"15757",2009-05-11,17573747,"rainbow trout"
"15758",2009-05-12,17573747,"rainbow trout"
"15759",2009-05-13,17573747,"rainbow trout"
"15760",2009-05-14,17573747,"rainbow trout"
"15761",2009-05-15,17573747,"rainbow trout"
"15763",2009-05-16,17573747,"rainbow trout"
"15764",2009-05-17,17573747,"rainbow trout"
"15765",2009-05-18,17573747,"rainbow trout"
"15766",2009-05-19,17573747,"rainbow trout"
"15767",2009-05-20,17573747,"rainbow trout"
"15768",2009-05-21,17573747,"rainbow trout"
"15769",2009-05-22,17573747,"rainbow trout"
"15770",2010-01-05,17573747,"rainbow trout"
"15771",2010-01-06,17573747,"rainbow trout"
"15772",2010-01-07,17573747,"rainbow trout"
"15773",2010-01-08,17573747,"rainbow trout"
"15774",2010-01-09,17573747,"rainbow trout"
"15775",2010-01-10,17573747,"rainbow trout"
"15776",2010-01-11,17573747,"rainbow trout"
"15777",2010-01-12,17573747,"rainbow trout"
"15778",2010-01-13,17573747,"rainbow trout"
"15779",2010-01-14,17573747,"rainbow trout"
"15780",2010-01-15,17573747,"rainbow trout"
"15781",2010-01-16,17573747,"rainbow trout"
"15782",2010-01-17,17573747,"rainbow trout"
"15783",2010-01-18,17573747,"rainbow trout"
"15784",2010-01-19,17573747,"rainbow trout"
"15785",2010-01-20,17573747,"rainbow trout"
"15786",2010-01-21,17573747,"rainbow trout"
"15787",2010-01-22,17573747,"rainbow trout"
"15788",2010-01-23,17573747,"rainbow trout"
"15789",2010-01-24,17573747,"rainbow trout"
"15790",2010-01-25,17573747,"rainbow trout"
"15791",2010-01-26,17573747,"rainbow trout"
"15792",2010-01-27,17573747,"rainbow trout"
"15793",2010-01-28,17573747,"rainbow trout"
"15794",2010-01-29,17573747,"rainbow trout"
"15795",2010-01-30,17573747,"rainbow trout"
"15796",2010-01-31,17573747,"rainbow trout"
"15797",2010-02-01,17573747,"rainbow trout"
"15798",2010-02-02,17573747,"rainbow trout"
"15799",2010-02-03,17573747,"rainbow trout"
"15800",2010-02-04,17573747,"rainbow trout"
"15801",2010-02-05,17573747,"rainbow trout"
"15802",2010-02-06,17573747,"rainbow trout"
"15803",2010-02-07,17573747,"rainbow trout"
"15804",2010-02-08,17573747,"rainbow trout"
"15805",2010-02-09,17573747,"rainbow trout"
"15806",2010-02-10,17573747,"rainbow trout"
"15807",2010-02-11,17573747,"rainbow trout"
"15808",2010-02-12,17573747,"rainbow trout"
"15809",2010-02-13,17573747,"rainbow trout"
"15810",2010-02-14,17573747,"rainbow trout"
"15811",2010-02-15,17573747,"rainbow trout"
"15812",2010-02-16,17573747,"rainbow trout"
"15813",2010-02-17,17573747,"rainbow trout"
"15814",2010-02-18,17573747,"rainbow trout"
"15815",2010-02-19,17573747,"rainbow trout"
"15816",2010-02-20,17573747,"rainbow trout"
"15817",2010-02-21,17573747,"rainbow trout"
"15818",2010-02-22,17573747,"rainbow trout"
"15819",2010-02-23,17573747,"rainbow trout"
"15820",2010-02-24,17573747,"rainbow trout"
"15821",2010-02-25,17573747,"rainbow trout"
"15822",2010-02-26,17573747,"rainbow trout"
"15823",2010-02-27,17573747,"rainbow trout"
"15824",2010-02-28,17573747,"rainbow trout"
"15825",2010-03-01,17573747,"rainbow trout"
"15826",2010-03-02,17573747,"rainbow trout"
"15827",2010-03-03,17573747,"rainbow trout"
"15828",2010-03-04,17573747,"rainbow trout"
"15829",2010-03-05,17573747,"rainbow trout"
"15830",2010-03-06,17573747,"rainbow trout"
"15831",2010-03-07,17573747,"rainbow trout"
"15832",2010-03-08,17573747,"rainbow trout"
"15833",2010-03-09,17573747,"rainbow trout"
"15834",2010-03-10,17573747,"rainbow trout"
"15835",2010-03-11,17573747,"rainbow trout"
"15836",2010-03-12,17573747,"rainbow trout"
"15837",2010-03-13,17573747,"rainbow trout"
"15838",2010-03-14,17573747,"rainbow trout"
"15839",2010-03-15,17573747,"rainbow trout"
"15840",2010-03-16,17573747,"rainbow trout"
"15841",2010-03-17,17573747,"rainbow trout"
"15842",2010-03-18,17573747,"rainbow trout"
"15843",2010-03-19,17573747,"rainbow trout"
"15844",2010-03-20,17573747,"rainbow trout"
"15845",2010-03-21,17573747,"rainbow trout"
"15846",2010-03-22,17573747,"rainbow trout"
"15847",2010-03-23,17573747,"rainbow trout"
"15848",2010-03-24,17573747,"rainbow trout"
"15849",2010-03-25,17573747,"rainbow trout"
"15850",2010-03-26,17573747,"rainbow trout"
"15851",2010-03-27,17573747,"rainbow trout"
"15852",2010-03-28,17573747,"rainbow trout"
"15853",2010-03-29,17573747,"rainbow trout"
"15854",2010-03-30,17573747,"rainbow trout"
"15856",2010-03-31,17573747,"rainbow trout"
"15857",2010-04-01,17573747,"rainbow trout"
"15858",2010-04-02,17573747,"rainbow trout"
"15859",2010-04-03,17573747,"rainbow trout"
"15860",2010-04-04,17573747,"rainbow trout"
"15863",2010-04-05,17573747,"rainbow trout"
"15864",2010-04-06,17573747,"rainbow trout"
"15865",2010-04-07,17573747,"rainbow trout"
"15866",2010-04-08,17573747,"rainbow trout"
"15867",2010-04-09,17573747,"rainbow trout"
"15870",2010-04-10,17573747,"rainbow trout"
"15873",2010-04-11,17573747,"rainbow trout"
"15876",2010-04-12,17573747,"rainbow trout"
"15877",2010-04-13,17573747,"rainbow trout"
"15878",2010-04-14,17573747,"rainbow trout"
"15879",2010-04-15,17573747,"rainbow trout"
"15880",2010-04-16,17573747,"rainbow trout"
"15881",2010-04-17,17573747,"rainbow trout"
"15882",2010-04-18,17573747,"rainbow trout"
"15883",2010-04-19,17573747,"rainbow trout"
"15884",2010-04-20,17573747,"rainbow trout"
"15885",2010-04-21,17573747,"rainbow trout"
"15886",2010-04-22,17573747,"rainbow trout"
"15887",2010-04-23,17573747,"rainbow trout"
"15888",2010-04-24,17573747,"rainbow trout"
"15889",2010-04-25,17573747,"rainbow trout"
"15890",2010-04-26,17573747,"rainbow trout"
"15891",2010-04-27,17573747,"rainbow trout"
"15892",2010-04-28,17573747,"rainbow trout"
"15893",2010-04-29,17573747,"rainbow trout"
"15894",2010-04-30,17573747,"rainbow trout"
"15895",2010-05-01,17573747,"rainbow trout"
"15899",2010-05-02,17573747,"rainbow trout"
"15901",2010-05-03,17573747,"rainbow trout"
"15902",2010-05-04,17573747,"rainbow trout"
"15903",2010-05-05,17573747,"rainbow trout"
"15908",2010-05-06,17573747,"rainbow trout"
"15909",2010-05-07,17573747,"rainbow trout"
"15910",2010-05-08,17573747,"rainbow trout"
"15911",2010-05-09,17573747,"rainbow trout"
"15912",2010-05-10,17573747,"rainbow trout"
"15915",2010-05-11,17573747,"rainbow trout"
"15916",2010-05-12,17573747,"rainbow trout"
"15917",2010-05-13,17573747,"rainbow trout"
"15918",2010-05-14,17573747,"rainbow trout"
"15919",2010-05-15,17573747,"rainbow trout"
"15920",2010-05-16,17573747,"rainbow trout"
"15921",2010-05-17,17573747,"rainbow trout"
"15922",2010-05-18,17573747,"rainbow trout"
"15923",2010-05-19,17573747,"rainbow trout"
"15924",2010-05-20,17573747,"rainbow trout"
"15925",2010-05-21,17573747,"rainbow trout"
"15928",2010-05-22,17573747,"rainbow trout"
"15929",2010-05-23,17573747,"rainbow trout"
"15930",2010-05-24,17573747,"rainbow trout"
"15931",2010-05-25,17573747,"rainbow trout"
"15932",2010-05-26,17573747,"rainbow trout"
"15933",2010-05-27,17573747,"rainbow trout"
"15934",2010-05-28,17573747,"rainbow trout"
"15942",2010-05-29,17573747,"rainbow trout"
"15943",2010-05-30,17573747,"rainbow trout"
"15944",2010-05-31,17573747,"rainbow trout"
"15945",2010-06-01,17573747,"rainbow trout"
"15946",2010-06-02,17573747,"rainbow trout"
"15947",2010-06-03,17573747,"rainbow trout"
"15948",2010-06-04,17573747,"rainbow trout"
"15949",2010-06-05,17573747,"rainbow trout"
"15950",2010-06-06,17573747,"rainbow trout"
"15951",2010-06-07,17573747,"rainbow trout"
"15952",2010-06-08,17573747,"rainbow trout"
"15953",2010-06-09,17573747,"rainbow trout"
"15954",2010-06-10,17573747,"rainbow trout"
"15955",2010-06-11,17573747,"rainbow trout"
"15956",2010-06-12,17573747,"rainbow trout"
"15957",2010-06-13,17573747,"rainbow trout"
"15958",2010-06-14,17573747,"rainbow trout"
"15959",2010-06-15,17573747,"rainbow trout"
"15960",2010-06-16,17573747,"rainbow trout"
"15961",2010-06-17,17573747,"rainbow trout"
"15974",2010-06-18,17573747,"rainbow trout"
"15975",2010-06-19,17573747,"rainbow trout"
"15976",2010-06-20,17573747,"rainbow trout"
"15977",2010-06-21,17573747,"rainbow trout"
"15978",2010-06-22,17573747,"rainbow trout"
"15979",2010-06-23,17573747,"rainbow trout"
"15980",2010-06-24,17573747,"rainbow trout"
"15981",2010-06-25,17573747,"rainbow trout"
"15982",2010-06-26,17573747,"rainbow trout"
"15983",2010-06-27,17573747,"rainbow trout"
"15984",2010-06-28,17573747,"rainbow trout"
"15985",2010-06-29,17573747,"rainbow trout"
"15986",2010-06-30,17573747,"rainbow trout"
"15987",2010-07-01,17573747,"rainbow trout"
"15988",2010-07-02,17573747,"rainbow trout"
"15990",2011-01-12,17573747,"rainbow trout"
"15991",2011-01-13,17573747,"rainbow trout"
"15992",2011-01-14,17573747,"rainbow trout"
"15993",2011-01-15,17573747,"rainbow trout"
"15994",2011-01-16,17573747,"rainbow trout"
"15995",2011-01-17,17573747,"rainbow trout"
"15996",2011-01-18,17573747,"rainbow trout"
"15997",2011-01-19,17573747,"rainbow trout"
"15998",2011-01-20,17573747,"rainbow trout"
"15999",2011-01-21,17573747,"rainbow trout"
"16000",2011-01-22,17573747,"rainbow trout"
"16001",2011-01-23,17573747,"rainbow trout"
"16002",2011-01-24,17573747,"rainbow trout"
"16003",2011-01-25,17573747,"rainbow trout"
"16004",2011-01-26,17573747,"rainbow trout"
"16005",2011-01-27,17573747,"rainbow trout"
"16006",2011-01-28,17573747,"rainbow trout"
"16007",2011-01-29,17573747,"rainbow trout"
"16008",2011-01-30,17573747,"rainbow trout"
"16009",2011-01-31,17573747,"rainbow trout"
"16010",2011-02-01,17573747,"rainbow trout"
"16011",2011-02-02,17573747,"rainbow trout"
"16012",2011-02-03,17573747,"rainbow trout"
"16013",2011-02-04,17573747,"rainbow trout"
"16014",2011-02-05,17573747,"rainbow trout"
"16015",2011-02-06,17573747,"rainbow trout"
"16016",2011-02-07,17573747,"rainbow trout"
"16017",2011-02-08,17573747,"rainbow trout"
"16018",2011-02-09,17573747,"rainbow trout"
"16019",2011-02-10,17573747,"rainbow trout"
"16020",2011-02-11,17573747,"rainbow trout"
"16021",2011-02-12,17573747,"rainbow trout"
"16022",2011-02-13,17573747,"rainbow trout"
"16023",2011-02-14,17573747,"rainbow trout"
"16024",2011-02-15,17573747,"rainbow trout"
"16025",2011-02-16,17573747,"rainbow trout"
"16026",2011-02-17,17573747,"rainbow trout"
"16027",2011-02-18,17573747,"rainbow trout"
"16028",2011-02-19,17573747,"rainbow trout"
"16029",2011-02-20,17573747,"rainbow trout"
"16030",2011-02-21,17573747,"rainbow trout"
"16031",2011-02-22,17573747,"rainbow trout"
"16032",2011-02-23,17573747,"rainbow trout"
"16033",2011-02-24,17573747,"rainbow trout"
"16034",2011-02-25,17573747,"rainbow trout"
"16035",2011-02-26,17573747,"rainbow trout"
"16036",2011-02-27,17573747,"rainbow trout"
"16037",2011-02-28,17573747,"rainbow trout"
"16038",2011-03-01,17573747,"rainbow trout"
"16039",2011-03-02,17573747,"rainbow trout"
"16040",2011-03-03,17573747,"rainbow trout"
"16041",2011-03-04,17573747,"rainbow trout"
"16042",2011-03-05,17573747,"rainbow trout"
"16043",2011-03-06,17573747,"rainbow trout"
"16044",2011-03-07,17573747,"rainbow trout"
"16045",2011-03-08,17573747,"rainbow trout"
"16046",2011-03-09,17573747,"rainbow trout"
"16047",2011-03-10,17573747,"rainbow trout"
"16048",2011-03-11,17573747,"rainbow trout"
"16050",2011-03-12,17573747,"rainbow trout"
"16051",2011-03-13,17573747,"rainbow trout"
"16052",2011-03-14,17573747,"rainbow trout"
"16053",2011-03-15,17573747,"rainbow trout"
"16054",2011-03-16,17573747,"rainbow trout"
"16055",2011-03-17,17573747,"rainbow trout"
"16056",2011-03-18,17573747,"rainbow trout"
"16057",2011-03-19,17573747,"rainbow trout"
"16058",2011-03-20,17573747,"rainbow trout"
"16059",2011-03-21,17573747,"rainbow trout"
"16060",2011-03-22,17573747,"rainbow trout"
"16061",2011-03-23,17573747,"rainbow trout"
"16062",2011-03-24,17573747,"rainbow trout"
"16063",2011-03-25,17573747,"rainbow trout"
"16064",2011-03-26,17573747,"rainbow trout"
"16065",2011-03-27,17573747,"rainbow trout"
"16066",2011-03-28,17573747,"rainbow trout"
"16067",2011-03-29,17573747,"rainbow trout"
"16068",2011-03-30,17573747,"rainbow trout"
"16069",2011-03-31,17573747,"rainbow trout"
"16070",2011-04-01,17573747,"rainbow trout"
"16071",2011-04-02,17573747,"rainbow trout"
"16072",2011-04-03,17573747,"rainbow trout"
"16073",2011-04-04,17573747,"rainbow trout"
"16074",2011-04-05,17573747,"rainbow trout"
"16075",2011-04-06,17573747,"rainbow trout"
"16076",2011-04-07,17573747,"rainbow trout"
"16077",2011-04-08,17573747,"rainbow trout"
"16078",2011-04-09,17573747,"rainbow trout"
"16079",2011-04-10,17573747,"rainbow trout"
"16080",2011-04-11,17573747,"rainbow trout"
"16081",2011-04-12,17573747,"rainbow trout"
"16082",2011-04-13,17573747,"rainbow trout"
"16083",2011-04-14,17573747,"rainbow trout"
"16084",2011-04-15,17573747,"rainbow trout"
"16085",2011-04-16,17573747,"rainbow trout"
"16086",2011-04-17,17573747,"rainbow trout"
"16087",2011-04-18,17573747,"rainbow trout"
"16089",2011-04-19,17573747,"rainbow trout"
"16090",2011-04-20,17573747,"rainbow trout"
"16091",2011-04-21,17573747,"rainbow trout"
"16092",2011-04-22,17573747,"rainbow trout"
"16093",2011-04-23,17573747,"rainbow trout"
"16094",2011-04-24,17573747,"rainbow trout"
"16095",2011-04-25,17573747,"rainbow trout"
"16099",2011-04-26,17573747,"rainbow trout"
"16101",2011-04-27,17573747,"rainbow trout"
"16102",2011-04-28,17573747,"rainbow trout"
"16103",2011-04-29,17573747,"rainbow trout"
"16104",2011-04-30,17573747,"rainbow trout"
"16105",2011-05-01,17573747,"rainbow trout"
"16106",2011-05-02,17573747,"rainbow trout"
"16107",2011-05-03,17573747,"rainbow trout"
"16108",2011-05-04,17573747,"rainbow trout"
"16109",2011-05-05,17573747,"rainbow trout"
"16110",2011-05-06,17573747,"rainbow trout"
"16111",2011-05-07,17573747,"rainbow trout"
"16112",2011-05-08,17573747,"rainbow trout"
"16113",2011-05-09,17573747,"rainbow trout"
"16114",2011-05-10,17573747,"rainbow trout"
"16115",2011-05-11,17573747,"rainbow trout"
"16116",2011-05-12,17573747,"rainbow trout"
"16117",2011-05-13,17573747,"rainbow trout"
"16118",2011-05-14,17573747,"rainbow trout"
"16119",2011-05-15,17573747,"rainbow trout"
"16120",2011-05-16,17573747,"rainbow trout"
"16121",2011-05-17,17573747,"rainbow trout"
"16122",2011-05-18,17573747,"rainbow trout"
"16123",2011-05-19,17573747,"rainbow trout"
"16124",2011-05-20,17573747,"rainbow trout"
"16125",2011-05-21,17573747,"rainbow trout"
"16126",2011-05-22,17573747,"rainbow trout"
"16127",2011-05-23,17573747,"rainbow trout"
"16128",2011-05-24,17573747,"rainbow trout"
"16130",2011-05-25,17573747,"rainbow trout"
"16131",2011-05-26,17573747,"rainbow trout"
"16132",2011-05-27,17573747,"rainbow trout"
"16133",2011-05-28,17573747,"rainbow trout"
"16134",2011-05-29,17573747,"rainbow trout"
"16135",2011-05-30,17573747,"rainbow trout"
"16136",2011-05-31,17573747,"rainbow trout"
"16137",2011-06-01,17573747,"rainbow trout"
"16138",2011-06-02,17573747,"rainbow trout"
"16139",2011-06-03,17573747,"rainbow trout"
"16140",2011-06-04,17573747,"rainbow trout"
"16141",2011-06-05,17573747,"rainbow trout"
"16142",2011-06-06,17573747,"rainbow trout"
"16143",2011-06-07,17573747,"rainbow trout"
"16144",2011-06-08,17573747,"rainbow trout"
"16145",2011-06-09,17573747,"rainbow trout"
"16146",2011-06-10,17573747,"rainbow trout"
"16147",2011-06-11,17573747,"rainbow trout"
"16148",2011-06-12,17573747,"rainbow trout"
"16149",2011-06-13,17573747,"rainbow trout"
"16150",2011-06-14,17573747,"rainbow trout"
"16151",2011-06-15,17573747,"rainbow trout"
"16152",2011-06-16,17573747,"rainbow trout"
"16153",2011-06-17,17573747,"rainbow trout"
"16154",2011-06-18,17573747,"rainbow trout"
"16155",2011-06-19,17573747,"rainbow trout"
"16156",2011-06-20,17573747,"rainbow trout"
"16157",2011-06-21,17573747,"rainbow trout"
"16158",2011-06-22,17573747,"rainbow trout"
"16159",2011-06-23,17573747,"rainbow trout"
"16160",2011-06-24,17573747,"rainbow trout"
"16161",2011-06-25,17573747,"rainbow trout"
"16162",2011-06-26,17573747,"rainbow trout"
"16163",2011-06-27,17573747,"rainbow trout"
"16164",2011-06-28,17573747,"rainbow trout"
"16165",2011-06-29,17573747,"rainbow trout"
"16166",2011-06-30,17573747,"rainbow trout"
"16167",2012-01-04,17573747,"rainbow trout"
"16168",2012-01-05,17573747,"rainbow trout"
"16169",2012-01-06,17573747,"rainbow trout"
"16170",2012-01-07,17573747,"rainbow trout"
"16171",2012-01-08,17573747,"rainbow trout"
"16172",2012-01-09,17573747,"rainbow trout"
"16173",2012-01-10,17573747,"rainbow trout"
"16174",2012-01-11,17573747,"rainbow trout"
"16175",2012-01-12,17573747,"rainbow trout"
"16176",2012-01-13,17573747,"rainbow trout"
"16177",2012-01-14,17573747,"rainbow trout"
"16178",2012-01-15,17573747,"rainbow trout"
"16179",2012-01-16,17573747,"rainbow trout"
"16180",2012-01-17,17573747,"rainbow trout"
"16181",2012-01-18,17573747,"rainbow trout"
"16182",2012-01-19,17573747,"rainbow trout"
"16183",2012-01-20,17573747,"rainbow trout"
"16184",2012-01-21,17573747,"rainbow trout"
"16185",2012-01-22,17573747,"rainbow trout"
"16186",2012-01-23,17573747,"rainbow trout"
"16187",2012-01-24,17573747,"rainbow trout"
"16188",2012-01-25,17573747,"rainbow trout"
"16189",2012-01-26,17573747,"rainbow trout"
"16190",2012-01-27,17573747,"rainbow trout"
"16191",2012-01-28,17573747,"rainbow trout"
"16192",2012-01-29,17573747,"rainbow trout"
"16193",2012-01-30,17573747,"rainbow trout"
"16194",2012-01-31,17573747,"rainbow trout"
"16195",2012-02-01,17573747,"rainbow trout"
"16196",2012-02-02,17573747,"rainbow trout"
"16197",2012-02-03,17573747,"rainbow trout"
"16198",2012-02-04,17573747,"rainbow trout"
"16199",2012-02-05,17573747,"rainbow trout"
"16200",2012-02-06,17573747,"rainbow trout"
"16201",2012-02-07,17573747,"rainbow trout"
"16202",2012-02-08,17573747,"rainbow trout"
"16203",2012-02-09,17573747,"rainbow trout"
"16204",2012-02-10,17573747,"rainbow trout"
"16205",2012-02-11,17573747,"rainbow trout"
"16206",2012-02-12,17573747,"rainbow trout"
"16207",2012-02-13,17573747,"rainbow trout"
"16208",2012-02-14,17573747,"rainbow trout"
"16209",2012-02-15,17573747,"rainbow trout"
"16210",2012-02-16,17573747,"rainbow trout"
"16211",2012-02-17,17573747,"rainbow trout"
"16212",2012-02-18,17573747,"rainbow trout"
"16213",2012-02-19,17573747,"rainbow trout"
"16214",2012-02-20,17573747,"rainbow trout"
"16215",2012-02-21,17573747,"rainbow trout"
"16216",2012-02-22,17573747,"rainbow trout"
"16217",2012-02-23,17573747,"rainbow trout"
"16218",2012-02-24,17573747,"rainbow trout"
"16219",2012-02-25,17573747,"rainbow trout"
"16220",2012-02-26,17573747,"rainbow trout"
"16221",2012-02-27,17573747,"rainbow trout"
"16222",2012-02-28,17573747,"rainbow trout"
"16223",2012-02-29,17573747,"rainbow trout"
"16224",2012-03-01,17573747,"rainbow trout"
"16225",2012-03-02,17573747,"rainbow trout"
"16226",2012-03-03,17573747,"rainbow trout"
"16227",2012-03-04,17573747,"rainbow trout"
"16228",2012-03-05,17573747,"rainbow trout"
"16229",2012-03-06,17573747,"rainbow trout"
"16230",2012-03-07,17573747,"rainbow trout"
"16231",2012-03-08,17573747,"rainbow trout"
"16232",2012-03-09,17573747,"rainbow trout"
"16233",2012-03-10,17573747,"rainbow trout"
"16234",2012-03-11,17573747,"rainbow trout"
"16235",2012-03-12,17573747,"rainbow trout"
"16236",2012-03-13,17573747,"rainbow trout"
"16237",2012-03-14,17573747,"rainbow trout"
"16238",2012-03-15,17573747,"rainbow trout"
"16239",2012-03-16,17573747,"rainbow trout"
"16240",2012-03-17,17573747,"rainbow trout"
"16241",2012-03-18,17573747,"rainbow trout"
"16242",2012-03-19,17573747,"rainbow trout"
"16243",2012-03-20,17573747,"rainbow trout"
"16244",2012-03-21,17573747,"rainbow trout"
"16245",2012-03-22,17573747,"rainbow trout"
"16246",2012-03-23,17573747,"rainbow trout"
"16247",2012-03-24,17573747,"rainbow trout"
